,XGBoost
54,0.0012874748
55,0.0
56,0.0
57,0.00018392496
58,0.0023910245
59,0.004965974
60,0.003862424
,XGBoost
0,0.046634004
1,0.029577209
2,0.03302486
3,0.029214298
4,0.031754673
5,0.032117583
6,0.00072582107
7,0.0032661948
8,0.0056251134
9,0.0025403737
10,0.035928145
11,0.019052804
12,0.019415714
13,0.035928145
14,0.00072582107
15,0.022681909
16,0.019597169
17,0.04155326
18,0.021774633
19,0.032480493
20,0.031028852
21,0.021956088
22,0.023589185
23,0.019052804
24,0.03266195
25,0.032299038
26,0.019778624
27,0.0058065685
28,0.017601162
29,0.003992016
30,0.003992016
31,0.008165487
32,0.0058065685
33,0.0014516421
34,0.026492469
35,0.046634004
36,0.052077662
37,0.02685538
38,0.011431682
39,0.046089638
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.00018145527
46,0.00072582107
47,0.00018145527
48,0.0
49,0.029395754
50,0.01996008
51,0.00018145527
52,0.03538378
53,0.0005443658
54,0.0016330974
55,0.0
56,0.0
57,0.0014516421
58,0.0005443658
59,0.0048992923
60,0.004536382
,XGBoost
0,0.050799623
1,0.03123236
2,0.028410159
3,0.03123236
4,0.028222013
5,0.03668862
6,0.00056444027
7,0.0043273754
8,0.0065851365
9,0.0018814675
10,0.029727187
11,0.025211666
12,0.0144873
13,0.029727187
14,0.00056444027
15,0.034619004
16,0.019943556
17,0.031984948
18,0.028598307
19,0.018438382
20,0.028410159
21,0.02201317
22,0.024647225
23,0.019002821
24,0.022765758
25,0.023330197
26,0.013734713
27,0.0067732832
28,0.019943556
29,0.003762935
30,0.0071495767
31,0.00639699
32,0.009031044
33,0.0
34,0.02671684
35,0.055315144
36,0.049482595
37,0.030856067
38,0.01392286
39,0.059078082
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.00075258705
48,0.0
49,0.027281279
50,0.018626528
51,0.00056444027
52,0.037253056
53,0.0018814675
54,0.0020696144
55,0.0
56,0.0
57,0.00075258705
58,0.00075258705
59,0.0067732832
60,0.007714017
,XGBoost
0,0.042165346
1,0.039587554
2,0.035720862
3,0.022279507
4,0.030565273
5,0.040324066
6,0.0007365126
7,0.00497146
8,0.0055238446
9,0.004419076
10,0.029092249
11,0.02099061
12,0.012336587
13,0.0379304
14,0.0007365126
15,0.026698582
16,0.020254096
17,0.03480022
18,0.0189652
19,0.0379304
20,0.025777942
21,0.024673173
22,0.030197017
23,0.019333456
24,0.029460505
25,0.028355736
26,0.0189652
27,0.0068127415
28,0.019701712
29,0.0053397166
30,0.007365126
31,0.0082857665
32,0.007549254
33,0.0005523845
34,0.029460505
35,0.044374883
36,0.051371753
37,0.032222427
38,0.012520715
39,0.03277481
40,0.0007365126
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0003682563
46,0.00018412815
47,0.0005523845
48,0.0
49,0.027250966
50,0.020438224
51,0.0012888971
52,0.03977168
53,0.00018412815
54,0.0007365126
55,0.0
56,0.0
57,0.0014730252
58,0.0003682563
59,0.0020254096
60,0.003498435
,XGBoost
0,0.04940903
1,0.031776786
2,0.0302267
3,0.02790157
4,0.02150746
5,0.045921333
6,0.00096880447
7,0.0052315444
8,0.012206936
9,0.0019376089
10,0.016082155
11,0.022282504
12,0.016082155
13,0.0302267
14,0.0011625654
15,0.030807983
16,0.021119937
17,0.04088355
18,0.026157722
19,0.018213525
20,0.026157722
21,0.02596396
22,0.02596396
23,0.01937609
24,0.023057546
25,0.022670025
26,0.014725829
27,0.009106763
28,0.022476265
29,0.0029064135
30,0.011238133
31,0.0067816316
32,0.00426274
33,0.0001937609
34,0.025576439
35,0.05212168
36,0.050377835
37,0.037977137
38,0.012788219
39,0.05812827
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0001937609
48,0.0
49,0.031583026
50,0.015888393
51,0.0001937609
52,0.03662081
53,0.0005812827
54,0.0
55,0.0
56,0.0
57,0.0001937609
58,0.0
59,0.0067816316
60,0.0060065878
,XGBoost
0,0.04612676
1,0.02253521
2,0.028873239
3,0.02693662
4,0.022887323
5,0.030809859
6,0.0012323944
7,0.010915493
8,0.008802817
9,0.0014084507
10,0.028521126
11,0.021830985
12,0.033978872
13,0.026760563
14,0.0007042253
15,0.020774648
16,0.01971831
17,0.03838028
18,0.023415493
19,0.022359155
20,0.025176056
21,0.031514086
22,0.027816901
23,0.02024648
24,0.020950705
25,0.02834507
26,0.014084507
27,0.012323944
28,0.017077465
29,0.009330986
30,0.003697183
31,0.011267605
32,0.010387324
33,0.00052816904
34,0.027640846
35,0.05721831
36,0.057394367
37,0.032042254
38,0.008802817
39,0.053697184
40,0.00017605633
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.028873239
50,0.011619719
51,0.00017605633
52,0.02359155
53,0.0007042253
54,0.0012323944
55,0.0
56,0.0
57,0.0012323944
58,0.00035211266
59,0.009507042
60,0.016021127
,XGBoost
0,0.04852838
1,0.026103714
2,0.0264541
3,0.020322355
4,0.019271199
5,0.036264893
6,0.0057813595
7,0.012088297
8,0.0070077083
9,0.0022775054
10,0.035213735
11,0.022249475
12,0.026103714
13,0.025753329
14,0.0028030833
15,0.016468115
16,0.024702173
17,0.04134548
18,0.028731605
19,0.017344078
20,0.02785564
21,0.028556412
22,0.02785564
23,0.01874562
24,0.023125438
25,0.026979677
26,0.011212333
27,0.013139454
28,0.019971969
29,0.009460406
30,0.0071829013
31,0.009110021
32,0.009635599
33,0.00052557816
34,0.026629291
35,0.05483532
36,0.061317448
37,0.036440086
38,0.009810792
39,0.0504555
40,0.0
41,0.0001751927
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.026103714
50,0.010511563
51,0.0003503854
52,0.018220043
53,0.0003503854
54,0.00052557816
55,0.0
56,0.0
57,0.00087596354
58,0.0001751927
59,0.0050805886
60,0.019971969
,XGBoost
0,0.047143973
1,0.033059467
2,0.026212832
3,0.029929578
4,0.022104852
5,0.043622848
6,0.0013693271
7,0.0031298904
8,0.0070422534
9,0.0021517996
10,0.029929578
11,0.02327856
12,0.015062598
13,0.032081377
14,0.0013693271
15,0.028560251
16,0.019170579
17,0.039710484
18,0.023865415
19,0.02543036
20,0.02738654
21,0.018388106
22,0.019366197
23,0.022887323
24,0.02327856
25,0.02347418
26,0.019561816
27,0.009585289
28,0.023669796
29,0.0060641626
30,0.010367762
31,0.0044992175
32,0.006846635
33,0.0003912363
34,0.019757433
35,0.0528169
36,0.047143973
37,0.049100157
38,0.010367762
39,0.047143973
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.00019561815
47,0.0013693271
48,0.0
49,0.032668233
50,0.02014867
51,0.0
52,0.036384977
53,0.0
54,0.0017605633
55,0.0
56,0.0
57,0.0007824726
58,0.0003912363
59,0.0029342724
60,0.0070422534
,XGBoost
0,0.054160688
1,0.025824964
2,0.026362984
3,0.021162122
4,0.023134863
5,0.029591104
6,0.009146341
7,0.008608322
8,0.0046628406
9,0.0005380201
10,0.026721664
11,0.027259685
12,0.026901005
13,0.028515065
14,0.0026901003
15,0.019189384
16,0.018830704
17,0.036585364
18,0.021879483
19,0.021520803
20,0.028873745
21,0.024569584
22,0.025466284
23,0.027618363
24,0.024390243
25,0.027797705
26,0.009863702
27,0.009863702
28,0.019368723
29,0.015602582
30,0.008608322
31,0.012374462
32,0.007352941
33,0.00035868006
34,0.029053085
35,0.06456241
36,0.05649211
37,0.031563845
38,0.009863702
39,0.049318507
40,0.00035868006
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.029411765
50,0.010222382
51,0.0
52,0.020982783
53,0.0007173601
54,0.0014347202
55,0.0
56,0.0
57,0.0005380201
58,0.0010760402
59,0.0075322813
60,0.011477762
,XGBoost
0,0.0480167
1,0.03131524
2,0.02277472
3,0.027899032
4,0.02258493
5,0.03966597
6,0.000569368
7,0.0026570507
8,0.0077813626
9,0.001708104
10,0.02296451
11,0.016511671
12,0.018789144
13,0.029607136
14,0.0020876827
15,0.036439553
16,0.02543177
17,0.038717024
18,0.024672613
19,0.029227557
20,0.024482824
21,0.020497248
22,0.027329665
23,0.020497248
24,0.017460618
25,0.020497248
26,0.012715885
27,0.009489466
28,0.023723667
29,0.0041753654
30,0.008160941
31,0.009109888
32,0.009869046
33,0.0
34,0.024672613
35,0.05427975
36,0.053141013
37,0.043271966
38,0.015942303
39,0.049345225
40,0.0
41,0.00018978934
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.00018978934
48,0.0
49,0.030935662
50,0.02277472
51,0.00037957868
52,0.032833554
53,0.00037957868
54,0.0
55,0.0
56,0.0
57,0.0015183147
58,0.0009489467
59,0.006832416
60,0.004934523
,XGBoost
0,0.0491921
1,0.025493717
2,0.024236985
3,0.02513465
4,0.024775583
5,0.03357271
6,0.0048473966
7,0.014183124
8,0.0077199284
9,0.0016157989
10,0.03177738
11,0.024955116
12,0.029263914
13,0.028725315
14,0.0023339319
15,0.018132854
16,0.019748654
17,0.034470376
18,0.027289048
19,0.017594256
20,0.02854578
21,0.027468583
22,0.027109515
23,0.01903052
24,0.023518851
25,0.028007181
26,0.014721723
27,0.007540395
28,0.015260323
29,0.00951526
30,0.0037701975
31,0.011131059
32,0.007899461
33,0.0007181328
34,0.023339318
35,0.05529623
36,0.058348294
37,0.036086176
38,0.012387792
39,0.05529623
40,0.0003590664
41,0.0001795332
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.029263914
50,0.01059246
51,0.0
52,0.023339318
53,0.0016157989
54,0.0014362657
55,0.0
56,0.0
57,0.0008976661
58,0.0005385996
59,0.0057450626
60,0.015978456
,XGBoost
0,0.05179966
1,0.035993144
2,0.028565988
3,0.027613787
4,0.01999619
5,0.043039422
6,0.0005713198
7,0.0030470386
8,0.010283755
9,0.0030470386
10,0.020186631
11,0.02228147
12,0.016187392
13,0.033898305
14,0.00076175964
15,0.032184348
16,0.02228147
17,0.0377071
18,0.027232908
19,0.02589983
20,0.033326987
21,0.02056751
22,0.028185107
23,0.02266235
24,0.02456675
25,0.01942487
26,0.016568273
27,0.004951438
28,0.02285279
29,0.0051418776
30,0.0076175965
31,0.007427157
32,0.009712435
33,0.00076175964
34,0.02113883
35,0.048943058
36,0.04589602
37,0.0415159
38,0.012378595
39,0.053323176
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.027232908
50,0.018663112
51,0.0
52,0.031041706
53,0.0
54,0.00038087982
55,0.0
56,0.0
57,0.00095219957
58,0.0011426396
59,0.005522758
60,0.005522758
,XGBoost
0,0.0531005
1,0.024946542
2,0.027619388
3,0.025659302
4,0.020313613
5,0.03439059
6,0.001781896
7,0.012116892
8,0.005702067
9,0.0046329293
10,0.029223094
11,0.025302922
12,0.028866714
13,0.030292232
14,0.008018532
15,0.017106201
16,0.023164647
17,0.03991447
18,0.018888097
19,0.025481112
20,0.023699217
21,0.024946542
22,0.032074127
23,0.016393442
24,0.023877405
25,0.019066287
26,0.011760513
27,0.009265859
28,0.010156807
29,0.010869565
30,0.0076621524
31,0.011047754
32,0.007840342
33,0.0001781896
34,0.028510336
35,0.06094084
36,0.049893085
37,0.033499643
38,0.012116892
39,0.054526016
40,0.0003563792
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0001781896
47,0.0
48,0.0
49,0.027619388
50,0.01817534
51,0.0001781896
52,0.02637206
53,0.0021382752
54,0.0023164647
55,0.0
56,0.0
57,0.0021382752
58,0.0001781896
59,0.003920171
60,0.011582323
,XGBoost
0,0.047656097
1,0.0330675
2,0.026064968
3,0.023341762
4,0.018478895
5,0.042987745
6,0.00019451468
7,0.005057382
8,0.009920249
9,0.0017506322
10,0.018478895
11,0.023536276
12,0.025092395
13,0.0410426
14,0.0013616028
15,0.03987551
16,0.019645983
17,0.028399143
18,0.032289438
19,0.023147248
20,0.025092395
21,0.02159113
22,0.028788174
23,0.015755689
24,0.022758218
25,0.02742657
26,0.013616028
27,0.006418985
28,0.029760746
29,0.0040848083
30,0.0066134995
31,0.0066134995
32,0.0075860727
33,0.0005835441
34,0.023147248
35,0.052907996
36,0.05349154
37,0.031511378
38,0.009920249
39,0.051740907
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.034818128
50,0.017700836
51,0.0005835441
52,0.029955262
53,0.00019451468
54,0.00019451468
55,0.0
56,0.0
57,0.0017506322
58,0.0011670882
59,0.0071970434
60,0.005640926
,XGBoost
0,0.053317122
1,0.024487669
2,0.023792984
3,0.023098297
4,0.025182355
5,0.029871482
6,0.0043417853
7,0.010072942
8,0.0076415422
9,0.002084057
10,0.02709274
11,0.018756513
12,0.025529698
13,0.032997567
14,0.0010420285
15,0.017714484
16,0.02084057
17,0.042723168
18,0.023966655
19,0.021535255
20,0.032302883
21,0.031608198
22,0.023966655
23,0.022403613
24,0.026050713
25,0.025703369
26,0.014588399
27,0.010072942
28,0.018756513
29,0.0076415422
30,0.0076415422
31,0.017019799
32,0.0076415422
33,0.0017367142
34,0.026571726
35,0.061306007
36,0.05036471
37,0.033344913
38,0.010593956
39,0.05158041
40,0.00017367142
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.028829455
50,0.01233067
51,0.0
52,0.019972213
53,0.0024314
54,0.0006946857
55,0.0
56,0.0
57,0.0008683571
58,0.00017367142
59,0.0057311566
60,0.011809656
,XGBoost
0,0.051226553
1,0.024350649
2,0.02958153
3,0.01984127
4,0.019660894
5,0.03751804
6,0.0021645022
7,0.01424964
8,0.0064935065
9,0.0036075036
10,0.033189032
11,0.022005772
12,0.024350649
13,0.029040404
14,0.001984127
15,0.021103896
16,0.026695527
17,0.032828283
18,0.025252525
19,0.020743147
20,0.022186147
21,0.025613276
22,0.025252525
23,0.021284271
24,0.025974026
25,0.024891775
26,0.016414141
27,0.010461761
28,0.016233766
29,0.012987013
30,0.004148629
31,0.011183261
32,0.009199134
33,0.00018037518
34,0.024891775
35,0.057539683
36,0.054834057
37,0.034632035
38,0.0106421355
39,0.049603175
40,0.00018037518
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.00018037518
47,0.0
48,0.0
49,0.029040404
50,0.012987013
51,0.0
52,0.028318902
53,0.0009018759
54,0.0016233766
55,0.0
56,0.0
57,0.0007215007
58,0.00018037518
59,0.003787879
60,0.018037518
,XGBoost
0,0.03680203
1,0.028643945
2,0.030819435
3,0.025743293
4,0.023749094
5,0.04115301
6,0.00018129079
7,0.00688905
8,0.0061638867
9,0.0039883973
10,0.024111675
11,0.03190718
12,0.022661349
13,0.037708484
14,0.00072516315
15,0.026649747
16,0.023023931
17,0.03662074
18,0.021754894
19,0.038071066
20,0.024836838
21,0.027012328
22,0.030638143
23,0.030638143
24,0.019760696
25,0.020123277
26,0.0097897025
27,0.0065264683
28,0.022661349
29,0.011240029
30,0.009064539
31,0.013959391
32,0.010152284
33,0.00072516315
34,0.027193619
35,0.047135606
36,0.048948515
37,0.02737491
38,0.009427121
39,0.0393401
40,0.00072516315
41,0.0
42,0.0
43,0.0
44,0.00018129079
45,0.0
46,0.0
47,0.0
48,0.0
49,0.027918782
50,0.014140681
51,0.0
52,0.031544596
53,0.0014503263
54,0.0014503263
55,0.0
56,0.0
57,0.00072516315
58,0.00036258157
59,0.0097897025
60,0.007795504
,XGBoost
0,0.04809374
1,0.02570829
2,0.02710738
3,0.018188179
4,0.028331585
5,0.034102835
6,0.0041972715
7,0.011367611
8,0.0075201117
9,0.0036726128
10,0.036901016
11,0.01713886
12,0.026932495
13,0.0332284
14,0.0022735223
15,0.015389997
16,0.024658972
17,0.03620147
18,0.023084994
19,0.021161245
20,0.024658972
21,0.029905561
22,0.029380903
23,0.021685904
24,0.023084994
25,0.027457153
26,0.018188179
27,0.007869884
28,0.0138160195
29,0.00856943
30,0.006121021
31,0.016789086
32,0.007869884
33,0.00034977266
34,0.02378454
35,0.059111577
36,0.05666317
37,0.032703742
38,0.0075201117
39,0.052116126
40,0.00034977266
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.027632039
50,0.011717384
51,0.0
52,0.021860791
53,0.00034977266
54,0.0024484086
55,0.0
56,0.0
57,0.0017488633
58,0.00052465894
59,0.0034977265
60,0.016963974
,XGBoost
0,0.03919019
1,0.021173848
2,0.043276373
3,0.023031203
4,0.020616641
5,0.03844725
6,0.001114413
7,0.007243685
8,0.007243685
9,0.0042719166
10,0.028603269
11,0.02934621
12,0.025445765
13,0.03306092
14,0.0031575037
15,0.026002971
16,0.026560178
17,0.040676076
18,0.019502228
19,0.033246655
20,0.024145616
21,0.025074294
22,0.026560178
23,0.036961365
24,0.02191679
25,0.022102525
26,0.009472511
27,0.006129272
28,0.024888558
29,0.009286775
30,0.0042719166
31,0.008172362
32,0.009658246
33,0.00018573551
34,0.025074294
35,0.04791976
36,0.045319464
37,0.034546804
38,0.011887073
39,0.04587667
40,0.00018573551
41,0.0
42,0.0
43,0.0
44,0.00018573551
45,0.0
46,0.00037147102
47,0.0
48,0.0
49,0.030832095
50,0.01281575
51,0.00037147102
52,0.025817236
53,0.0016716196
54,0.0039004458
55,0.0
56,0.0
57,0.00092867756
58,0.0
59,0.004086181
60,0.008172362
,XGBoost
0,0.05337632
1,0.02561347
2,0.03152427
3,0.016120365
4,0.018627977
5,0.033494536
6,0.0044778795
7,0.008776643
8,0.006089916
9,0.0017911517
10,0.032419845
11,0.01970267
12,0.025076125
13,0.02185205
14,0.0035823034
15,0.01665771
16,0.025076125
17,0.04155472
18,0.02185205
19,0.025434354
20,0.031882502
21,0.03367365
22,0.03080781
23,0.020956475
24,0.024180548
25,0.027583737
26,0.011284255
27,0.012358947
28,0.020956475
29,0.008776643
30,0.008418413
31,0.01074691
32,0.010030449
33,0.00035823035
34,0.02668816
35,0.054630127
36,0.05230163
37,0.032419845
38,0.0093139885
39,0.04889844
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.00017911517
47,0.0
48,0.0
49,0.027941966
50,0.009493104
51,0.0
52,0.021135591
53,0.0026867276
54,0.0021493821
55,0.0
56,0.0
57,0.001970267
58,0.00035823035
59,0.007164607
60,0.017553287
,XGBoost
0,0.026455026
1,0.025888134
2,0.038359787
3,0.023431595
4,0.022675738
5,0.041572183
6,0.0024565381
7,0.0062358277
8,0.008692366
9,0.004724112
10,0.027210884
11,0.030990174
12,0.027210884
13,0.031179138
14,0.003212396
15,0.02834467
16,0.030612245
17,0.044973545
18,0.022108844
19,0.03212396
20,0.024565382
21,0.02116402
22,0.026455026
23,0.022675738
24,0.02154195
25,0.02116402
26,0.007936508
27,0.008692366
28,0.029856388
29,0.0062358277
30,0.0041572186
31,0.009259259
32,0.010959939
33,0.00056689343
34,0.029478459
35,0.051587302
36,0.052721087
37,0.033635676
38,0.013794406
39,0.039493576
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.00018896448
47,0.0
48,0.0
49,0.03250189
50,0.013794406
51,0.00018896448
52,0.024376417
53,0.00018896448
54,0.0009448224
55,0.0
56,0.0
57,0.0020786093
58,0.00037792895
59,0.0045351475
60,0.006424792
,XGBoost
0,0.04648668
1,0.027176829
2,0.029143572
3,0.023064544
4,0.024673698
5,0.035758983
6,0.00035758983
7,0.0039334884
8,0.0092973355
9,0.0037546933
10,0.022349365
11,0.022349365
12,0.02360093
13,0.039871268
14,0.0012515645
15,0.031110317
16,0.021276595
17,0.03844091
18,0.018058287
19,0.02288575
20,0.035758983
21,0.021812981
22,0.025925264
23,0.013946004
24,0.021991776
25,0.020919006
26,0.015018773
27,0.0046486678
28,0.020740211
29,0.01197926
30,0.01197926
31,0.012515645
32,0.009476131
33,0.0008939746
34,0.021276595
35,0.05775076
36,0.06257822
37,0.038619705
38,0.017521903
39,0.034686215
40,0.0
41,0.0
42,0.0
43,0.0
44,0.00035758983
45,0.0
46,0.00053638476
47,0.0
48,0.0
49,0.031467907
50,0.012336849
51,0.00017879491
52,0.02503129
53,0.00035758983
54,0.0012515645
55,0.0
56,0.0
57,0.0010727695
58,0.00017879491
59,0.007151797
60,0.015197569
,XGBoost
0,0.038697675
1,0.023069767
2,0.032930233
3,0.02567442
4,0.02455814
5,0.03516279
6,0.00074418605
7,0.005767442
8,0.0074418606
9,0.006883721
10,0.024744187
11,0.03255814
12,0.025302326
13,0.036651164
14,0.0031627908
15,0.028651163
16,0.016744185
17,0.04316279
18,0.016372094
19,0.03162791
20,0.02660465
21,0.02455814
22,0.02083721
23,0.021953488
24,0.026232557
25,0.029023256
26,0.008744186
27,0.0053953486
28,0.028465116
29,0.008930232
30,0.006139535
31,0.006883721
32,0.011906977
33,0.00018604651
34,0.027348837
35,0.052465115
36,0.04576744
37,0.03572093
38,0.011906977
39,0.05023256
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.02995349
50,0.01227907
51,0.00037209303
52,0.030325582
53,0.0026046513
54,0.004465116
55,0.0
56,0.0
57,0.0013023256
58,0.00037209303
59,0.0053953486
60,0.0037209303
,XGBoost
0,0.032380607
1,0.025506513
2,0.037988424
3,0.026049204
4,0.027858177
5,0.03871201
6,0.0012662808
7,0.0077785817
8,0.0079594795
9,0.0032561505
10,0.026049204
11,0.024602026
12,0.03219971
13,0.035094067
14,0.0019898699
15,0.027134588
16,0.030209841
17,0.04142547
18,0.026772793
19,0.037626628
20,0.024240231
21,0.023516642
22,0.024240231
23,0.024240231
24,0.022250362
25,0.024240231
26,0.007416787
27,0.005969609
28,0.031657018
29,0.008683068
30,0.002894356
31,0.008863965
32,0.0066931983
33,0.00018089724
34,0.02695369
35,0.05137482
36,0.044500723
37,0.03690304
38,0.011577424
39,0.03437048
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.00018089724
47,0.0
48,0.0
49,0.029667148
50,0.009768452
51,0.00018089724
52,0.028762663
53,0.0010853835
54,0.0003617945
55,0.0
56,0.0
57,0.002170767
58,0.00018089724
59,0.004884226
60,0.010130246
,XGBoost
0,0.052555796
1,0.019618431
2,0.025737941
3,0.021598272
4,0.018718503
5,0.03725702
6,0.00737941
7,0.011159107
8,0.0079193665
9,0.001799856
10,0.028077753
11,0.021598272
12,0.023578113
13,0.028077753
14,0.0025197985
15,0.018178545
16,0.02537797
17,0.0412167
18,0.027177826
19,0.025917927
20,0.024658028
21,0.026637869
22,0.021058315
23,0.018718503
24,0.0224982
25,0.023218142
26,0.019798417
27,0.011699064
28,0.015658747
29,0.006299496
30,0.0075593954
31,0.01925846
32,0.009899208
33,0.0007199424
34,0.024118071
35,0.057415407
36,0.055075593
37,0.034197263
38,0.010439165
39,0.052915767
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.028977681
50,0.014038877
51,0.0003599712
52,0.023758098
53,0.0007199424
54,0.0012598992
55,0.0
56,0.0
57,0.0007199424
58,0.0012598992
59,0.003599712
60,0.01799856
,XGBoost
0,0.044557944
1,0.022719268
2,0.029411765
3,0.021838676
4,0.020958085
5,0.042972878
6,0.0028178936
7,0.004931314
8,0.010567101
9,0.0017611835
10,0.022719268
11,0.019373018
12,0.017435716
13,0.029940119
14,0.0015850652
15,0.025184924
16,0.017259598
17,0.049841493
18,0.020077491
19,0.02254315
20,0.034871433
21,0.024304332
22,0.030292356
23,0.016907362
24,0.029940119
25,0.022719268
26,0.015498415
27,0.004579077
28,0.018668545
29,0.016907362
30,0.005459669
31,0.008277562
32,0.018492427
33,0.0
34,0.023071503
35,0.05477281
36,0.058471292
37,0.035752025
38,0.021838676
