,GradientBoostingClassifier
55,2.023346838802574e-06
56,2.9226600216096898e-05
57,0.0022884398316019338
58,0.003519983870788592
59,0.0024341227036828493
60,0.01211104058034141
,GradientBoostingClassifier
0,0.0224742081219054
1,0.012602535667847047
2,0.018238718669188275
3,0.016715159459474677
4,0.026323182025354726
5,0.02002572929002344
6,0.0011592601905506578
7,0.016039127099468108
8,0.013857402078814904
9,0.009798873109655465
10,0.021801341065700114
11,0.017470867006500728
12,0.0190556124189372
13,0.025515909786615183
14,0.003523236703836846
15,0.023614695512734776
16,0.02274416998277283
17,0.02668052384920443
18,0.017862951875904552
19,0.019198407343543968
20,0.02844818493316455
21,0.019139460294694946
22,0.02156618070218387
23,0.02217240107010409
24,0.026206911339097673
25,0.026795527858038144
26,0.03487639619588363
27,0.0019955045869676307
28,0.014007511011903909
29,0.006206430116631858
30,0.006273005096754645
31,0.008464816789410466
32,0.005794342142645967
33,0.003656812390098763
34,0.09816166358283983
35,0.04460929027145365
36,0.054893116629704995
37,0.03651579087299689
38,0.02000878895283994
39,0.033104542181811386
40,0.0005041650745701403
41,0.005061221927707769
42,4.480252747420834e-07
43,6.738913290252438e-08
44,0.0003721470277962899
45,1.9300213704932414e-05
46,0.0007912668263868011
47,7.634646014994085e-05
48,0.0005955015482803402
49,0.04370357422186324
50,0.015085959041098027
51,0.006360511344505765
52,0.029989838197148712
53,0.0011918193853265742
54,0.0022444674283259003
55,0.0004066024038504039
56,2.1850536527179363e-08
57,0.003363498551123723
58,0.0039636314722613615
59,0.0038718215783140296
60,0.014799201755381543
,GradientBoostingClassifier
0,0.029240437887906708
1,0.019484499771231567
2,0.023587080383604894
3,0.015209650522376252
4,0.03051993599308602
5,0.016546250618825663
6,0.000518147156882857
7,0.009633152272716255
8,0.010805944999537204
9,0.003830959246967776
10,0.02873269056041501
11,0.018650047276105086
12,0.021957250411480812
13,0.025029675458312806
14,0.00015332490898877272
15,0.023379471759846907
16,0.024021299230748982
17,0.028164036847146606
18,0.018429570587090913
19,0.023590027169225685
20,0.023948631181308005
21,0.02239476174002007
22,0.02413031237727203
23,0.018314226172570894
24,0.01859970265434318
25,0.026278613280358163
26,0.0383087856984026
27,0.002638510632551628
28,0.011191558809551267
29,0.005749603705960085
30,0.004857994713296155
31,0.007207091128457317
32,0.005033463908142626
33,0.003015892755673021
34,0.08267243751558785
35,0.04261672049221854
36,0.05320535584007592
37,0.050535218012423604
38,0.016233600659753593
39,0.03778091257679393
40,0.0006524594440504629
41,0.0008933503258705782
42,0.0
43,1.8480434304827852e-06
44,0.0009120229615514834
45,0.0002539700203536903
46,0.0015804324162198016
47,0.0045316888853857715
48,0.00029651778789616264
49,0.05500585356680374
50,0.012732694201793671
51,0.0012392672556535956
52,0.03258147234579759
53,0.0010053238033047695
54,0.002564604110863095
55,4.928725486996482e-07
56,7.405920609424893e-05
57,0.00267835351489532
58,0.0006152142332904382
59,0.002765527945244909
60,0.013418000141694409
,GradientBoostingClassifier
0,0.02870840722757009
1,0.02379464020663243
2,0.021067441235757406
3,0.01365405407745825
4,0.03542873519767737
5,0.01909534125968485
6,0.000552598239008191
7,0.004271939116579815
8,0.014036121051358728
9,0.0060240518943850685
10,0.01988064762405858
11,0.01384335438817146
12,0.020471975023230705
13,0.02614790040591652
14,0.0018272397061338348
15,0.019926182267832757
16,0.020501084873900514
17,0.03093780057640292
18,0.021845899459442174
19,0.023701997478760183
20,0.020261886311977076
21,0.02693652097966338
22,0.020154178792519437
23,0.017474362933175887
24,0.020328203226153474
25,0.019460788761138745
26,0.02411274625950139
27,0.0021820514999247196
28,0.010211652926704324
29,0.006178684261094909
30,0.01029314507699555
31,0.011041765690172267
32,0.007680516662717537
33,0.0025772397732860743
34,0.10228127722208703
35,0.050559545243558414
36,0.06106136740546151
37,0.0392846111601716
38,0.015629848823072435
39,0.03551611007670272
40,0.0004047746867804566
41,0.0008780063031473018
42,8.537258913534408e-08
43,2.1400135000074056e-07
44,2.924411599694642e-05
45,1.0743566600098903e-05
46,0.0015799218240235469
47,0.006234442223707572
48,0.0002849307122181966
49,0.04868030958947311
50,0.009407578759827607
51,0.002563237833275565
52,0.038604561846898394
53,0.0005808462083455217
54,0.002233667060080102
55,0.00011234789273893676
56,6.042895006206038e-07
57,0.0012790565829258968
58,0.0009560673911662009
59,0.003199679946038034
60,0.014015765397276312
,GradientBoostingClassifier
0,0.026952184789533012
1,0.019827261714526465
2,0.016977873907982385
3,0.02223698199269526
4,0.023480103524765827
5,0.024148734819697593
6,0.0017400011944551817
7,0.008627183828510323
8,0.010572218994105324
9,0.006256149309364275
10,0.03257739532908599
11,0.029236702350659165
12,0.021254058911431773
13,0.025989985105149105
14,0.0020919089847820345
15,0.028038642249604704
16,0.028306190810223977
17,0.024675501406528227
18,0.02008408474283364
19,0.025833886388043313
20,0.022620850912699005
21,0.023384981580246586
22,0.02066115549898084
23,0.020833513658167456
24,0.02286922007118269
25,0.02125447218824093
26,0.021102413940001678
27,0.0026631334699938457
28,0.00837303005554644
29,0.008600380664634505
30,0.008716040592575828
31,0.01136512439831397
32,0.005662983606998055
33,0.001719560845354293
34,0.05492382642185383
35,0.04236188287398135
36,0.06344971124806524
37,0.03742179457785272
38,0.015668915086254932
39,0.03669860614009616
40,0.0001714536509873098
41,0.0005023362309410358
42,1.597172788406724e-05
43,0.0
44,0.003309472257021262
45,0.0003310190027711722
46,0.0015792809821782417
47,0.0003807845832567865
48,0.0
49,0.06527910022717699
50,0.010185804692851212
51,0.0012068826877011554
52,0.0417501077280369
53,0.00041239074340536873
54,0.0018186115858097544
55,0.00019806834141371121
56,0.00033847997348614026
57,0.0025406231108784515
58,0.00025535029798672124
59,0.003981651789422635
60,0.016483962201773127
,GradientBoostingClassifier
0,0.031617023142507715
1,0.023913490020884772
2,0.027653548141522776
3,0.016251700398408498
4,0.03618588991861346
5,0.01877031862343044
6,0.0020910100185972105
7,0.007469367473489582
8,0.010435802805404081
9,0.003465640184120254
10,0.015580013457852829
11,0.013115507706365633
12,0.015922171038754793
13,0.02172916176396605
14,0.0004123044178209957
15,0.0311829878086697
16,0.024236929526865854
17,0.029457820310280818
18,0.01713152982873082
19,0.0193214803105657
20,0.018854947020112804
21,0.020485483157333527
22,0.020512246521837047
23,0.013793753295888871
24,0.025584180461024314
25,0.020124160506532745
26,0.030367598851447283
27,0.0014598423590825242
28,0.008952870490305532
29,0.009374989180402178
30,0.007228948372207569
31,0.008888998111429326
32,0.008645435141731815
33,0.0024772641174804536
34,0.08699318965972631
35,0.0673329870839496
36,0.051954171389914316
37,0.043221576510380826
38,0.014452154124578393
39,0.042257865250195835
40,0.000361602790668883
41,6.782656994305642e-05
42,0.0
43,0.0005215284587361126
44,0.0008610644425458039
45,4.063651414866287e-05
46,0.0009400109484004731
47,0.004998939588393846
48,9.194919335087556e-08
49,0.04147115475518704
50,0.008031911549760273
51,0.002575355103169871
52,0.05083534276217061
53,0.001150956739786156
54,0.0004989428289985868
55,1.2217498916655472e-05
56,5.511679339281011e-06
57,0.0014393126729689307
58,0.0013423681507688165
59,0.0028558710554551525
60,0.013082995439035221
,GradientBoostingClassifier
0,0.024411128893467207
1,0.020794459837361935
2,0.020946069610864065
3,0.02006062342616599
4,0.031241588443663076
5,0.0179911794975512
6,0.0010487261822527943
7,0.007640545489748089
8,0.009186870590766689
9,0.0050528888756004
10,0.018810176082487425
11,0.019005551047241692
12,0.02472785124505964
13,0.024413635165835508
14,0.0007779434315861202
15,0.029397178400367076
16,0.018741696580530945
17,0.028214101646182523
18,0.025250896939954227
19,0.017173772361647487
20,0.018530196158561486
21,0.02278215641699121
22,0.01481920401404319
23,0.01772724565471412
24,0.025562698760137934
25,0.02345857732749992
26,0.028627442506012332
27,0.0033534658893931988
28,0.011964151437591549
29,0.00684293952980873
30,0.005190897831432958
31,0.00691906031154465
32,0.009305365988395894
33,0.0033332801717467064
34,0.1015694674138247
35,0.06783786390083175
36,0.04907630363442465
37,0.04574542272054327
38,0.012119316627653321
39,0.04203762220051929
40,8.307008251814102e-05
41,0.0012177507779075664
42,0.0
43,7.321451252337717e-07
44,4.481738664184375e-05
45,4.726439073894845e-05
46,0.0014285635905225366
47,0.0047078107393817605
48,8.385347560331722e-06
49,0.04348739762421118
50,0.01157479176896277
51,0.0015960741334503422
52,0.032273922051434964
53,0.00030010556144454895
54,0.0009624873914599238
55,9.251450381041333e-07
56,3.944918945351049e-09
57,0.0008174205359554006
58,0.0005138035430116381
59,0.004232432711643647
60,0.015012678884067158
,GradientBoostingClassifier
0,0.022472401798973494
1,0.018435367465219656
2,0.019239489471749107
3,0.01918442538458273
4,0.020543752129393553
5,0.02129092050122856
6,0.0017665175395237909
7,0.008775493285950954
8,0.01079741015882257
9,0.007863784604082715
10,0.026028835086584854
11,0.024045560827683783
12,0.02421051367916965
13,0.029177995812417853
14,0.0012857012336022046
15,0.02852463754511795
16,0.02044064012253335
17,0.02268667683791552
18,0.031007091922251505
19,0.020666535179894918
20,0.03364787411944294
21,0.024917958137974032
22,0.025157455267429633
23,0.01865096150679987
24,0.024801660415586867
25,0.027152972427008315
26,0.029916329753503113
27,0.002603984392889096
28,0.0119955129209529
29,0.007196957864956921
30,0.005289872788796489
31,0.008297018458939787
32,0.007269458820660373
33,0.0036741235013047656
34,0.06960455535635264
35,0.04767340304235721
36,0.05799412124656845
37,0.036348589488907235
38,0.019134194381273915
39,0.02826677143877462
40,0.0012048852578985998
41,0.005714193909389867
42,0.0
43,0.00016108521845334704
44,0.00021312647144404182
45,8.402547197166174e-05
46,0.0060561385802749695
47,0.00012672418857730656
48,1.982648948003488e-05
49,0.04722002862557651
50,0.012572149695586295
51,0.0019417497552752369
52,0.03761541531013531
53,0.000799455780756912
54,0.0012134282937542647
55,1.2046044532743339e-05
56,0.00019613849715432286
57,0.0009830921467436945
58,0.002038413129532957
59,0.0021129901502836288
60,0.011677561066000394
,GradientBoostingClassifier
0,0.023770841030172574
1,0.016594990851272935
2,0.019215421158227285
3,0.01720051218650739
4,0.03355180232243402
5,0.019882209241942915
6,0.004007810576869627
7,0.008955169614948438
8,0.015076876433025637
9,0.006086361954340162
10,0.019599111292563847
11,0.014750320777463794
12,0.02448142601870692
13,0.021823339664746838
14,0.0007476226869000412
15,0.02191495054440998
16,0.02241988822023471
17,0.02745922429912381
18,0.023446092023779647
19,0.02753386802770221
20,0.016835729654304722
21,0.023160573873213526
22,0.0248780987526474
23,0.01874175708599642
24,0.02484201109812062
25,0.013931510111035762
26,0.034774206391686616
27,0.002728301370691963
28,0.007048022914258457
29,0.004501989114014656
30,0.008750807985889812
31,0.008717084000897444
32,0.0048442980950485015
33,0.0020920310941209843
34,0.08636325412227909
35,0.05561180109482607
36,0.05406468723201188
37,0.04146077821503134
38,0.01525677831029271
39,0.0394019163063175
40,0.001997604703336288
41,0.0003360243373433913
42,0.0
43,7.4765773341341555e-06
44,0.001136616591574621
45,0.0012012978081379882
46,0.0012136903221818063
47,0.004395884111871196
48,0.0001418576651327615
49,0.06115655813730746
50,0.014844959913045588
51,0.0016469600382326053
52,0.032345012083842904
53,0.0011532175525470901
54,0.002292662356672368
55,9.748475389520985e-07
56,4.472197288821997e-09
57,0.001399485919882483
58,0.0002992975758011061
59,0.002447500709042586
60,0.015459438528919206
,GradientBoostingClassifier
0,0.037453937042283815
1,0.02069797729395712
2,0.01882759476420666
3,0.01891351173725665
4,0.02563859462010956
5,0.025360488937593274
6,0.0034844606981891415
7,0.009307649782242798
8,0.012832659886609653
9,0.01278820407260262
10,0.02267089341324701
11,0.023341105622477976
12,0.017932339273909647
13,0.02260068471611607
14,0.001862970130970098
15,0.021359329952500224
16,0.018986743321954064
17,0.025782636661250167
18,0.02333223207168295
19,0.02466834221908703
20,0.025313648962863148
21,0.019599467028030226
22,0.01907353204410664
23,0.015460440867471968
24,0.02681935501144475
25,0.025415936534698685
26,0.036847913735927745
27,0.0013549030330431808
28,0.01751055620945976
29,0.007021476111296684
30,0.008314199592892651
31,0.008120172516586196
32,0.01599433935934345
33,0.0015130789412865753
34,0.06573239902498154
35,0.038943364877327975
36,0.04815743843996365
37,0.03557206676649532
38,0.016670142546107086
39,0.029576698670297864
40,0.0016651839784049903
41,0.006370894445731142
42,0.0
43,0.0007171564824624923
44,0.00035244504708891697
45,2.375843006452955e-06
46,0.0025556305924770506
47,1.6685002270051355e-05
48,0.00033741884021770837
49,0.05148956444335086
50,0.014905441591571584
51,0.0029975184459891976
52,0.04909103447274862
53,0.0013290369798368107
54,0.0017696740577075587
55,0.00042279626335308
56,6.618511116624194e-08
57,0.0006399463475563888
58,0.0025690818068377363
59,0.00269627080253843
60,0.009218291879868003
,GradientBoostingClassifier
0,0.029102817025090436
1,0.024244756198011114
2,0.01839756831160514
3,0.01505925072293452
4,0.02371737544590558
5,0.02135041381053011
6,0.0010173059957268124
7,0.007849367502867131
8,0.008247363855539456
9,0.005059216128757018
10,0.0184293310756958
11,0.02097033134231872
12,0.01870598093897073
13,0.02205878584170891
14,0.001052490085420473
15,0.035206960537231186
16,0.023239430058124448
17,0.02423480664330465
18,0.024009703190766982
19,0.02869747799294852
20,0.018942451523085015
21,0.020039335634928324
22,0.02248769334597851
23,0.0166270588403878
24,0.02226862869897898
25,0.020255469511263488
26,0.02877410553474468
27,0.0010996316937200569
28,0.013606456572997581
29,0.010364813878240023
30,0.005499870467992159
31,0.009359385791980273
32,0.007119656523187812
33,0.0020477390367912227
34,0.07909960160467269
35,0.06177551645696311
36,0.04224213964611663
37,0.04046314004500238
38,0.014578510595132467
39,0.04435082940342858
40,0.0010720705680549991
41,0.0023768787827082496
42,0.0
43,1.018370881936003e-05
44,0.0013946952867583248
45,0.00031588952943572494
46,0.004935438438499659
47,0.004796229602872575
48,2.9935360941601305e-05
49,0.04866982013889164
50,0.01868694691177884
51,0.0007562529843856322
52,0.040965732360700176
53,0.001380343365149484
54,0.00314757919687235
55,7.423459258969214e-06
56,0.0
57,0.0011439122192919212
58,0.00032857623215378195
59,0.004693073261350194
60,0.01363625108302688
,GradientBoostingClassifier
0,0.029129419696830628
1,0.01887817332107686
2,0.01630593926301586
3,0.01486348482043363
4,0.027882166860373578
5,0.02233425139599414
6,0.0011497833397674261
7,0.005803682917097123
8,0.014726096103374322
9,0.0064884311266099155
10,0.019834561911367482
11,0.014752516397696959
12,0.019699887283558235
13,0.021890602543288083
14,0.0008822289410254401
15,0.019654444924926445
16,0.02479544967119324
17,0.033434843251878114
18,0.014455966143410656
19,0.021887864574017115
20,0.02166204802826268
21,0.021835814289534357
22,0.022496350791382756
23,0.021987135890292196
24,0.022606593367886008
25,0.01667035267451435
26,0.018825208330561706
27,0.0018593419725754538
28,0.011266079355179953
29,0.006511268219809067
30,0.006747829438360082
31,0.010732395613259386
32,0.011093763379602857
33,0.0023656013958064694
34,0.12362223818396181
35,0.05618518400336703
36,0.054890540767660374
37,0.03765714080022306
38,0.014667881242967702
39,0.03804096333460508
